MFG_DAY,TFT_CHIP_ID,LOT_ID,TFT_GLASS_ID,CF_GLASS_ID,PRODUCT_CODE,MODULE_MODEL_NO,MULTI_DEFECT_CODE,MULTI_JND,PIC_ID,TEST_TOOL_ID,X,Y,GRADE
5/23/2022,D5360CA,7A2D53,7A2D5360C,D85Q152YKK,T850QVN03,T850QVN03-F/K0,L128 Mura,3.1,7A2D5360CAZZ_20220523001103_0_L050P_resize.bmp,JI13,1280,2030,N
5/23/2022,D53Z3MB,7A2D53,7A2D53Z3M,D85Q153034,T850QVN03,T850QVN03-F/K0,L128 Mura,2.5,7A2D53Z3MBZZ_20220523012434_0_L050P_resize.bmp,JI13,1255,194,P
5/24/2022,D4BA6YA,7A2D4B,7A2D4BA6Y,D85Q14314Y,T850QVN03,T850QVN03-J/S0,L128 Mura,2.6,7A2D4BA6YAZZ_20220524222442_0_L050P_resize.bmp,JI16,1715,1211,P
5/24/2022,D54R1PB,7H2D54,7H2D54R1P,D85Q1532X4,T850QVN03,T850QVN03-F/K0,L128 Mura,2.4,7H2D54R1PBZZ_20220524091010_0_L050P_resize.bmp,JI13,1261,1870,P
5/25/2022,D38W7UB,7C2D38,7C2D38W7U,K83Q03058C,T850QVN03,T850QVN03-J/S0,L128 Mura,2.6,7C2D38W7UBZZ_20220525055731_0_L050P_resize.bmp,JI16,1924,1412,P
5/25/2022,D38Z8GA,7A2D38,7A2D38Z8G,K83Q03040N,T850QVN03,T850QVN03-J/S0,L128 Mura,2.7,7A2D38Z8GAZZ_20220525012805_0_L050P_resize.bmp,JI16,2141,1368,P
5/25/2022,D38Z8WB,7A2D38,7A2D38Z8W,K83Q0304VU,T850QVN03,T850QVN03-J/S0,L128 Mura,2.6,7A2D38Z8WBZZ_20220525013143_0_L050P_resize.bmp,JI16,1841,1365,P
5/25/2022,D4ET5HA,7H2D4E,7H2D4ET5H,D85Q143B3Q,T850QVN03,T850QVN03-J/S0,L128 Mura,2.6,7H2D4ET5HAZZ_20220525104824_0_L050P_resize.bmp,JI16,1254,1158,P
5/25/2022,D4HS5GB,7H2D4H,7H2D4HS5G,D85Q152K9G,T850QVN03,T850QVN03-J/S0,L128 Mura,2.7,7H2D4HS5GBZZ_20220525013933_0_L050P_resize.bmp,JI16,2514,1453,P
4/1/2022,D14W1VB,7A2D14,7A2D14W1V,D85Q12317T,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7A2D14W1VBZZ_20220401034005_0_L050P_resize.bmp,JI15,1864,2033,P
4/1/2022,D15B0BB,382D15,382D15B0B,D85Q112UE3,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,382D15B0BBZZ_20220401045507_0_L050P_resize.bmp,JI15,400,1730,P
4/1/2022,D22B7HB,7C2D22,7C2D22B7H,D85Q12382B,T850QVN03,T850QVN03-4/K1,L128 Mura,2.8,7C2D22B7HBZZ_20220401075024_0_L050P_resize.bmp,JI15,3747,317,N
4/1/2022,D23Q5UA,7C2D23,7C2D23Q5U,D85Q1233BH,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D23Q5UAZZ_20220401032614_0_L050P_resize.bmp,JI15,1921,1075,P
4/1/2022,D23W1NB,7C2D23,7C2D23W1N,K83Q0201SQ,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D23W1NBZZ_20220401032357_0_L050P_resize.bmp,JI15,1585,1274,P
4/1/2022,D2471GA,7C2D24,7C2D2471G,D85Q1236T2,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D2471GAZZ_20220401064605_0_L050P_resize.bmp,JI15,505,1379,P
4/1/2022,D24D1SA,7C2D24,7C2D24D1S,D85Q1234WP,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D24D1SAZZ_20220401010836_0_L050P_resize.bmp,JI15,1953,817,P
4/1/2022,D25N3HA,7A2D25,7A2D25N3H,D85Q123CAA,T850QVN03,T850QVN03-4/K1,L128 Mura,2.7,7A2D25N3HAZZ_20220401050011_0_L050P_resize.bmp,JI15,2026,276,P
4/1/2022,D25P4PB,7A2D25,7A2D25P4P,K83Q0203GZ,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7A2D25P4PBZZ_20220401074200_0_L050P_resize.bmp,JI15,2603,1167,P
4/1/2022,D26Y1KB,7C2D26,7C2D26Y1K,D85Q123LNV,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D26Y1KBZZ_20220401080824_0_L050P_resize.bmp,JI15,3626,2082,P
4/1/2022,D26Y31A,7C2D26,7C2D26Y31,K83Q03022B,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D26Y31AZZ_20220401022738_0_L050P_resize.bmp,JI15,1894,1285,P
4/1/2022,D26Z2DB,7C2D26,7C2D26Z2D,D85Q12397Q,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D26Z2DBZZ_20220401094115_0_L050P_resize.bmp,JI15,1170,265,P
4/1/2022,D26Z8PB,7C2D26,7C2D26Z8P,D85Q123FMJ,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D26Z8PBZZ_20220401055029_0_L050P_resize.bmp,JI15,1914,1288,P
4/1/2022,D2730BB,7C2D27,7C2D2730B,D85Q123GSQ,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D2730BBZZ_20220401085819_0_L050P_resize.bmp,JI15,3621,2116,P
4/1/2022,D27C7CB,7C2D27,7C2D27C7C,D85Q123P8H,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D27C7CBZZ_20220401083240_0_L050P_resize.bmp,JI15,3308,1850,P
4/1/2022,D27H8JB,7C2D27,7C2D27H8J,D85Q123RWC,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D27H8JBZZ_20220401092045_0_L050P_resize.bmp,JI15,3457,2040,P
4/1/2022,D27R5NB,7A2D27,7A2D27R5N,D85Q123MXM,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7A2D27R5NBZZ_20220401103804_0_L050P_resize.bmp,JI15,2129,1331,P
4/1/2022,D2840BB,7F2D28,7F2D2840B,D85Q123PG9,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7F2D2840BBZZ_20220401053257_0_L050P_resize.bmp,JI15,3542,2047,P
4/1/2022,D2860XA,7A2D28,7A2D2860X,K83Q0203P1,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7A2D2860XAZZ_20220401061508_0_L050P_resize.bmp,JI15,1867,1385,P
4/1/2022,D31N5WB,7C2D31,7C2D31N5W,D85Q133LXM,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D31N5WBZZ_20220401083547_0_L050P_resize.bmp,JI16,2484,952,P
4/1/2022,D31Z9JA,7C2D31,7C2D31Z9J,D85Q133KZ7,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D31Z9JAZZ_20220401152947_0_L050P_resize.bmp,JI16,491,591,P
4/1/2022,D32R2UB,7C2D32,7C2D32R2U,K83Q0301KJ,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D32R2UBZZ_20220401181349_0_L050P_resize.bmp,JI16,479,1797,P
4/1/2022,D32S4JB,7H2D32,7H2D32S4J,K83Q03017X,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7H2D32S4JBZZ_20220401004944_0_L050P_resize.bmp,JI15,1870,687,P
4/1/2022,D32X1EA,7C2D32,7C2D32X1E,K83Q03026E,T850QVN03,T850QVN03-4/K1,L128 Mura,2.5,7C2D32X1EAZZ_20220401001148_0_L050P_resize.bmp,JI15,1768,948,P
4/1/2022,D33B5JA,7A2D33,7A2D33B5J,D85Q133B3B,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D33B5JAZZ_20220401204244_0_L050P_resize.bmp,JI16,508,516,P
4/1/2022,D33Q6HB,732D33,732D33Q6H,D85Q133B6Y,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,732D33Q6HBZZ_20220401060129_0_L050P_resize.bmp,JI16,320,1974,P
4/1/2022,D33S0CA,742D33,742D33S0C,D85Q13383K,T850QVN03,T850QVN03-G/S1,L128 Mura,2.8,742D33S0CAZZ_20220401002136_0_L050P_resize.bmp,JI16,3307,209,N
4/1/2022,D3487PA,7C2D34,7C2D3487P,D85Q133EAZ,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D3487PAZZ_20220401161050_0_L050P_resize.bmp,JI16,1920,1387,P
4/1/2022,D34D1CA,7C2D34,7C2D34D1C,D85Q133BY6,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D34D1CAZZ_20220401055639_0_L050P_resize.bmp,JI16,1228,136,P
4/1/2022,D34P1KA,732D34,732D34P1K,D85Q133KXA,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,732D34P1KAZZ_20220401130603_0_L050P_resize.bmp,JI16,1844,1291,P
4/1/2022,D34T5DB,742D34,742D34T5D,D85Q133DV3,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,742D34T5DBZZ_20220401102932_0_L050P_resize.bmp,JI16,153,1838,P
4/1/2022,D34X0ZA,7C2D34,7C2D34X0Z,D85Q133AY3,T850QVN03,T850QVN03-G/S1,L128 Mura,2.8,7C2D34X0ZAZZ_20220401203103_0_L050P_resize.bmp,JI16,2864,1070,N
4/1/2022,D3597LB,UN2D35,UN2D3597L,D85Q133GXM,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,UN2D3597LBZZ_20220401094704_0_L050P_resize.bmp,JI16,2554,1462,P
4/1/2022,D35A6DB,7C2D35,7C2D35A6D,D85Q1339T4,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D35A6DBZZ_20220401113643_0_L050P_resize.bmp,JI15,3423,1851,P
4/1/2022,D35A6MB,7C2D35,7C2D35A6M,D85Q1339U4,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D35A6MBZZ_20220401105616_0_L050P_resize.bmp,OFFINETEST,1313,770,P
4/1/2022,D35A6ZB,7C2D35,7C2D35A6Z,D85Q1339U9,T850QVN03,T850QVN03-4/K1,L128 Mura,2.4,7C2D35A6ZBZZ_20220401113840_0_L050P_resize.bmp,JI15,3365,1891,P
4/1/2022,D35J3EB,7H2D35,7H2D35J3E,D85Q133DSD,T850QVN03,T850QVN03-G/S1,L128 Mura,2.8,7H2D35J3EBZZ_20220401231156_0_L050P_resize.bmp,JI16,2786,732,N
4/1/2022,D35M0HB,7A2D35,7A2D35M0H,D85Q133E5V,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D35M0HBZZ_20220401002526_0_L050P_resize.bmp,JI16,1256,1519,P
4/1/2022,D35S0LB,7C2D35,7C2D35S0L,D85Q133GWF,T850QVN03,T850QVN03-G/S1,L128 Mura,2.7,7C2D35S0LBZZ_20220401204929_0_L050P_resize.bmp,JI16,2484,204,P
4/1/2022,D35T2KB,7C2D35,7C2D35T2K,D85Q133GB2,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D35T2KBZZ_20220401104256_0_L050P_resize.bmp,JI16,174,1839,P
4/1/2022,D35T5BB,7C2D35,7C2D35T5B,D85Q133GVW,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D35T5BBZZ_20220401091419_0_L050P_resize.bmp,JI16,1704,1168,P
4/1/2022,D35V7UA,UN2D35,UN2D35V7U,D85Q133CP8,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,UN2D35V7UAZZ_20220401002634_0_L050P_resize.bmp,JI16,2457,1953,P
4/1/2022,D35W6BA,7C2D35,7C2D35W6B,D85Q133J5G,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D35W6BAZZ_20220401165605_0_L050P_resize.bmp,JI16,694,169,P
4/1/2022,D3614UB,7C2D36,7C2D3614U,D85Q133GF9,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D3614UBZZ_20220401043856_0_L050P_resize.bmp,JI16,1964,1288,P
4/1/2022,D3663KB,UN2D36,UN2D3663K,D85Q133L25,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,UN2D3663KBZZ_20220401111638_0_L050P_resize.bmp,JI16,2152,1191,P
4/1/2022,D3669DA,7A2D36,7A2D3669D,D85Q133LM1,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D3669DAZZ_20220401170003_0_L050P_resize.bmp,JI16,500,582,P
4/1/2022,D36H1CB,7C2D36,7C2D36H1C,D85Q133H3C,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36H1CBZZ_20220401091405_0_L050P_resize.bmp,JI16,501,562,P
4/1/2022,D36H3NB,7C2D36,7C2D36H3N,D85Q133J7V,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36H3NBZZ_20220401011130_0_L050P_resize.bmp,JI16,480,2141,P
4/1/2022,D36H8RA,7C2D36,7C2D36H8R,D85Q133M8P,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36H8RAZZ_20220401032939_0_L050P_resize.bmp,JI16,2661,1989,P
4/1/2022,D36J3SA,7C2D36,7C2D36J3S,D85Q133JNG,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36J3SAZZ_20220401063122_0_L050P_resize.bmp,JI16,748,2015,P
4/1/2022,D36M7EA,7A2D36,7A2D36M7E,D85Q133M20,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D36M7EAZZ_20220401220315_0_L050P_resize.bmp,JI16,1083,1128,P
4/1/2022,D36P2LB,7A2D36,7A2D36P2L,D85Q133LW6,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D36P2LBZZ_20220401060914_0_L050P_resize.bmp,JI16,532,794,P
4/1/2022,D36P4YA,7A2D36,7A2D36P4Y,D85Q133J2A,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D36P4YAZZ_20220401201117_0_L050P_resize.bmp,JI16,1455,2084,P
4/1/2022,D36P7DB,7A2D36,7A2D36P7D,D85Q133HJT,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D36P7DBZZ_20220401085928_0_L050P_resize.bmp,JI16,2444,863,P
4/1/2022,D36P7UB,7A2D36,7A2D36P7U,D85Q133HNN,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D36P7UBZZ_20220401075704_0_L050P_resize.bmp,JI16,2664,702,P
4/1/2022,D36W5WB,7C2D36,7C2D36W5W,D85Q133JXX,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36W5WBZZ_20220401001254_0_L050P_resize.bmp,JI16,1884,1198,P
4/1/2022,D36W6YB,7C2D36,7C2D36W6Y,D85Q133AH4,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36W6YBZZ_20220401101248_0_L050P_resize.bmp,JI16,492,564,P
4/1/2022,D36X1AA,7C2D36,7C2D36X1A,D85Q133FPF,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36X1AAZZ_20220401155941_0_L050P_resize.bmp,JI16,485,518,P
4/1/2022,D3735YA,7C2D37,7C2D3735Y,D85Q133GY4,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D3735YAZZ_20220401181640_0_L050P_resize.bmp,JI16,667,157,P
4/1/2022,D37D6VB,7A2D37,7A2D37D6V,K83Q0301VP,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7A2D37D6VBZZ_20220401151356_0_L050P_resize.bmp,JI16,1564,1166,P
4/1/2022,K4EK93C,QM1K4E,QM1K4EK93,K85Q0502WN,T850QVN03,T850QVN03-H/K0,L128 Mura,3,QM1K4EK93CZZ_20220401150452_0_L050P_resize.bmp,JI15,1948,1363,N
4/1/2022,K4EK9CC,QM1K4E,QM1K4EK9C,K85Q0502Y2,T850QVN03,T850QVN03-H/K0,L128 Mura,3,QM1K4EK9CCZZ_20220401213113_0_L050P_resize.bmp,JI15,1385,1241,N
4/1/2022,K5AY8ED,Q11K5A,Q11K5AY8E,K85Q0504PT,T850QVN03,T850QVN03-H/K0,L128 Mura,2.6,Q11K5AY8EDZZ_20220401201318_0_L050P_resize.bmp,JI15,3353,992,P
4/1/2022,K5BM0TD,Q11K5B,Q11K5BM0T,K85Q0502UY,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q11K5BM0TDZZ_20220401231520_0_L050P_resize.bmp,JI15,3489,171,P
4/1/2022,K5BM0UC,Q11K5B,Q11K5BM0U,K85Q0502TT,T850QVN03,T850QVN03-H/K0,L128 Mura,2.7,Q11K5BM0UCZZ_20220401231216_0_L050P_resize.bmp,JI15,465,1168,P
4/1/2022,K5BM0WD,Q11K5B,Q11K5BM0W,K85Q0502WX,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q11K5BM0WDZZ_20220401230504_0_L050P_resize.bmp,JI15,649,2019,P
4/1/2022,K5CS3LC,Q21K5C,Q21K5CS3L,K85Q060055,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K5CS3LCZZ_20220401202533_0_L050P_resize.bmp,JI15,3324,737,P
4/1/2022,K5CT1VD,Q21K5C,Q21K5CT1V,K85Q0504PM,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K5CT1VDZZ_20220401162124_0_L050P_resize.bmp,JI15,1857,1359,P
4/1/2022,K5EB7DD,Q11K5E,Q11K5EB7D,K85Q0607VM,T850QVN03,T850QVN03-H/K0,L128 Mura,2.7,Q11K5EB7DDZZ_20220401211819_0_L050P_resize.bmp,JI15,100,1193,P
4/1/2022,K64V0UC,Q21K64,Q21K64V0U,K85Q0608BS,T850QVN03,T850QVN03-H/K0,L128 Mura,2.8,Q21K64V0UCZZ_20220401153347_0_L050P_resize.bmp,JI15,1645,1359,N
4/1/2022,K65E5CD,Q21K65,Q21K65E5C,K85Q0608D6,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K65E5CDZZ_20220401154235_0_L050P_resize.bmp,JI15,2102,1308,P
4/1/2022,K67U7FD,Q21K67,Q21K67U7F,K85Q0609KD,T850QVN03,T850QVN03-H/K0,L128 Mura,2.8,Q21K67U7FDZZ_20220401153247_0_L050P_resize.bmp,JI15,1594,1390,N
4/1/2022,K68T0ED,Q21K68,Q21K68T0E,K85Q0609LQ,T850QVN03,T850QVN03-H/K0,L128 Mura,2.7,Q21K68T0EDZZ_20220401152035_0_L050P_resize.bmp,JI15,2024,1401,P
4/1/2022,K72G92D,Q21K72,Q21K72G92,K85Q0806QH,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K72G92DZZ_20220401152802_0_L050P_resize.bmp,JI15,1314,1641,P
4/1/2022,K7348PD,Q21K73,Q21K7348P,K85Q0705ZN,T850QVN03,T850QVN03-H/K0,L128 Mura,2.4,Q21K7348PDZZ_20220401194940_0_L050P_resize.bmp,JI15,2000,1376,P
4/1/2022,K73G6MD,Q21K73,Q21K73G6M,K85Q0806XL,T850QVN03,T850QVN03-H/K0,L128 Mura,2.6,Q21K73G6MDZZ_20220401162733_0_L050P_resize.bmp,JI15,2538,1224,P
4/1/2022,K76M8ED,Q21K76,Q21K76M8E,K85Q07088G,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K76M8EDZZ_20220401211710_0_L050P_resize.bmp,JI15,3427,294,P
4/1/2022,K77C7ED,Q21K77,Q21K77C7E,K85Q070B7C,T850QVN03,T850QVN03-H/K0,L128 Mura,2.8,Q21K77C7EDZZ_20220401161816_0_L050P_resize.bmp,JI15,1430,1269,N
4/1/2022,K79K2ZC,Q21K79,Q21K79K2Z,K85Q070CN4,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K79K2ZCZZ_20220401231643_0_L050P_resize.bmp,JI15,1944,1388,P
4/1/2022,K7BA9LC,Q21K7B,Q21K7BA9L,K85Q070GPX,T850QVN03,T850QVN03-H/K0,L128 Mura,2.6,Q21K7BA9LCZZ_20220401150104_0_L050P_resize.bmp,JI15,1756,1090,P
4/1/2022,K7C46JD,Q21K7C,Q21K7C46J,K85Q0800B0,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K7C46JDZZ_20220401145620_0_L050P_resize.bmp,JI15,2124,1188,P
4/1/2022,K7D54WC,Q21K7D,Q21K7D54W,K85Q0801D2,T850QVN03,T850QVN03-H/K0,L128 Mura,2.4,Q21K7D54WCZZ_20220401231606_0_L050P_resize.bmp,JI15,1911,1363,P
4/1/2022,K7D83FD,Q21K7D,Q21K7D83F,K85Q0800FJ,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K7D83FDZZ_20220401161107_0_L050P_resize.bmp,JI15,368,1900,P
4/1/2022,K81M6ZD,Q21K81,Q21K81M6Z,K85Q08042Z,T850QVN03,T850QVN03-H/K0,L128 Mura,2.6,Q21K81M6ZDZZ_20220401140831_0_L050P_resize.bmp,JI15,1952,1287,P
4/1/2022,K82F9FD,Q21K82,Q21K82F9F,K85Q0805X2,T850QVN03,T850QVN03-H/K0,L128 Mura,2.4,Q21K82F9FDZZ_20220401200733_0_L050P_resize.bmp,JI15,1251,1053,P
4/1/2022,K82X8BD,Q21K82,Q21K82X8B,K85Q0806D9,T850QVN03,T850QVN03-H/K0,L128 Mura,2.7,Q21K82X8BDZZ_20220401141715_0_L050P_resize.bmp,JI15,3105,729,P
4/1/2022,K83V93D,Q21K83,Q21K83V93,K85Q080DMX,T850QVN03,T850QVN03-H/K0,L128 Mura,2.4,Q21K83V93DZZ_20220401155745_0_L050P_resize.bmp,JI15,3378,1560,P
4/1/2022,K9C58CC,Q21K9C,Q21K9C58C,K85Q090KCW,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,Q21K9C58CCZZ_20220401233143_0_L050P_resize.bmp,JI15,1745,1079,P
4/1/2022,KA3C8YD,Q21KA3,Q21KA3C8Y,K85Q0A08WB,T850QVN03,T850QVN03-H/K0,L128 Mura,2.6,Q21KA3C8YDZZ_20220401185753_0_L050P_resize.bmp,JI15,1899,1360,P
4/2/2022,D2157EB,7C2D21,7C2D2157E,D85Q122NB6,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D2157EBZZ_20220402103458_0_L050P_resize.bmp,JI16,2584,1668,P
4/2/2022,D21F3PA,7C2D21,7C2D21F3P,D85Q122TFG,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D21F3PAZZ_20220402105147_0_L050P_resize.bmp,JI16,2424,709,P
4/2/2022,D21T0NB,7C2D21,7C2D21T0N,D85Q122R9Z,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D21T0NBZZ_20220402095442_0_L050P_resize.bmp,JI16,86,1833,P
4/2/2022,D22U2FA,7C2D22,7C2D22U2F,D85Q1230YK,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D22U2FAZZ_20220402150512_0_L050P_resize.bmp,JI16,500,566,P
4/2/2022,D2363EB,7A2D23,7A2D2363E,K83Q0200VJ,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7A2D2363EBZZ_20220402162832_0_L050P_resize.bmp,JI16,3184,826,P
4/2/2022,D23B1RB,7A2D23,7A2D23B1R,D85Q1232Q6,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7A2D23B1RBZZ_20220402221952_0_L050P_resize.bmp,JI16,1944,1238,P
4/2/2022,D23L2XB,7C2D23,7C2D23L2X,D85Q122YDR,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D23L2XBZZ_20220402172756_0_L050P_resize.bmp,JI16,478,598,P
4/2/2022,D2908GA,7A2D29,7A2D2908G,D85Q133NMZ,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7A2D2908GAZZ_20220402092620_0_L050P_resize.bmp,JI16,2936,2021,P
4/2/2022,D35C7YB,7C2D35,7C2D35C7Y,D85Q133GU5,T850QVN03,T850QVN03-0/K1,L128 Mura,2.5,7C2D35C7YBZZ_20220402163957_0_L050P_resize.bmp,JI07,3729,804,P
4/2/2022,D35W6LA,7C2D35,7C2D35W6L,D85Q133ETH,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D35W6LAZZ_20220402012226_0_L050P_resize.bmp,JI16,1441,960,P
4/2/2022,D36L5HA,7C2D36,7C2D36L5H,D85Q133LWA,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36L5HAZZ_20220402013757_0_L050P_resize.bmp,JI16,1088,1358,P
4/2/2022,D36U7YB,192D36,192D36U7Y,D85Q133LE8,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,192D36U7YBZZ_20220402011356_0_L050P_resize.bmp,JI16,3623,2131,P
4/2/2022,D36W6EA,7C2D36,7C2D36W6E,D85Q133GGU,T850QVN03,T850QVN03-G/S1,L128 Mura,2.6,7C2D36W6EAZZ_20220402022746_0_L050P_resize.bmp,JI16,1924,1126,P
4/2/2022,D36Y5TB,7C2D36,7C2D36Y5T,D85Q133J2E,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D36Y5TBZZ_20220402224503_0_L050P_resize.bmp,JI16,883,2038,P
4/2/2022,D3764RB,7C2D37,7C2D3764R,D85Q133KHR,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D3764RBZZ_20220402065224_0_L050P_resize.bmp,JI16,284,1814,P
4/2/2022,D37F6VA,7A2D37,7A2D37F6V,D85Q133MFU,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7A2D37F6VAZZ_20220402185031_0_L050P_resize.bmp,JI16,490,564,P
4/2/2022,D37J1YB,7C2D37,7C2D37J1Y,D85Q133ND1,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D37J1YBZZ_20220402065322_0_L050P_resize.bmp,JI16,3377,2090,P
4/2/2022,D37M9HB,7C2D37,7C2D37M9H,D85Q133MV2,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D37M9HBZZ_20220402092638_0_L050P_resize.bmp,JI16,494,569,P
4/2/2022,D37R3NA,7C2D37,7C2D37R3N,D85Q133MT4,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D37R3NAZZ_20220402132221_0_L050P_resize.bmp,JI16,490,561,P
4/2/2022,D37R4HA,7C2D37,7C2D37R4H,D85Q133LCL,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D37R4HAZZ_20220402183049_0_L050P_resize.bmp,JI16,496,562,P
4/2/2022,D37R9KB,7C2D37,7C2D37R9K,D85Q133A4R,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C2D37R9KBZZ_20220402060602_0_L050P_resize.bmp,JI16,1955,1488,P
4/2/2022,D3822YB,7A2D38,7A2D3822Y,D85Q133LLF,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7A2D3822YBZZ_20220402090108_0_L050P_resize.bmp,JI16,2444,792,P
4/2/2022,D3838CB,7H2D38,7H2D3838C,D85Q133C4J,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7H2D3838CBZZ_20220402154336_0_L050P_resize.bmp,JI16,1288,1064,P
4/2/2022,DCGY4WB,7C1DCG,7C1DCGY4W,D85Q1232J7,T850QVN03,T850QVN03-L/S0,L128 Mura,2.6,7C1DCGY4WBZZ_20220402140041_0_L050P_resize.bmp,JI16,1644,1683,P
4/2/2022,K4EK84C,QM1K4E,QM1K4EK84,K85Q0502UT,T850QVN03,T850QVN03-H/K0,L128 Mura,2.5,QM1K4EK84CZZ_20220402000917_0_L050P_resize.bmp,JI15,76,27,P
4/2/2022,K5BM04C,Q11K5B,Q11K5BM04,K85Q0502W9,T850QVN03,T850QVN03-H/K0,L128 Mura,2.7,Q11K5BM04CZZ_20220402032729_0_L050P_resize.bmp,JI15,60,1167,P
